OSVersion_Win7SP1x86,OSVersion_Win10Homex64,Process_Name,PID,PPID,Hidden_Process,Threads,Handles,DLLs,Session_ID,Wow64,Start_Time,Exit_Time,Injected_Code,APIhooks_ImportAddressTable(IAT),APIhooks_Inline/Trampoline,APIhooks_NTSyscall,Network_Connection,Network_Protocol_TCP,Network_Protocol_UDP,SeCreateTokenPrivilege,SeAssignPrimaryTokenPrivilege,SeLockMemoryPrivilege,SeIncreaseQuotaPrivilege,SeMachineAccountPrivilege,SeTcbPrivilege,SeSecurityPrivilege,SeTakeOwnershipPrivilege,SeLoadDriverPrivilege,SeSystemProfilePrivilege,SeSystemtimePrivilege,SeProfileSingleProcessPrivilege,SeIncreaseBasePriorityPrivilege,SeCreatePagefilePrivilege,SeCreatePermanentPrivilege,SeBackupPrivilege,SeRestorePrivilege,SeShutdownPrivilege,SeDebugPrivilege,SeAuditPrivilege,SeSystemEnvironmentPrivilege,SeChangeNotifyPrivilege,SeRemoteShutdownPrivilege,SeUndockPrivilege,SeSyncAgentPrivilege,SeEnableDelegationPrivilege,SeManageVolumePrivilege,SeImpersonatePrivilege,SeCreateGlobalPrivilege,SeTrustedCredManAccessPrivilege,SeRelabelPrivilege,SeIncreaseWorkingSetPrivilege,SeTimeZonePrivilege,SeCreateSymbolicLinkPrivilege,SeDelegateSessionUserImpersonatePrivilege,Label
0,1,msedge.exe,5308,4916,0,0,0,0,2,0,44:31.0,52:49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,TextInputHost.,6780,768,0,10,0,80,2,0,45:14.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Benign
0,1,svchost.exe,6568,624,0,4,0,0,0,0,47:29.0,-,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,Benign
0,1,svchost.exe,6616,624,0,1,0,27,0,0,47:35.0,-,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,Benign
0,1,OneDrive.exe,3124,2268,0,18,0,5,2,1,49:24.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,chrome.exe,6728,4916,0,39,0,153,2,0,52:54.0,-,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,chrome.exe,6028,6728,0,7,0,23,2,0,52:54.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,chrome.exe,1204,6728,0,15,0,55,2,0,52:54.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,chrome.exe,1972,6728,0,16,0,44,2,0,52:54.0,-,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,chrome.exe,7032,6728,0,10,0,0,2,0,52:54.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,dllhost.exe,6296,768,0,6,0,31,2,0,56:21.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,SkypeApp.exe,3808,768,0,42,0,0,2,0,59:02.0,-,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Benign
0,1,RuntimeBroker.,4748,768,0,4,0,60,2,0,59:05.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,svchost.exe,7356,624,0,3,0,52,0,0,59:32.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
0,1,RuntimeBroker.,7960,768,0,2,0,37,2,0,59:45.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,WWAHost.exe,8112,768,0,29,0,0,2,0,59:47.0,-,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Benign
0,1,ApplicationFra,8120,768,0,2,0,63,2,0,59:47.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,svchost.exe,7448,624,0,3,0,0,0,0,01:06.0,-,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,Benign
0,1,notepad.exe,2552,2204,0,1,0,49,2,0,01:45.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,msedge.exe,436,7228,0,41,0,105,2,0,02:00.0,-,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,msedge.exe,6288,436,0,7,0,10,2,0,02:00.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,msedge.exe,7908,436,0,15,0,0,2,0,02:01.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,msedge.exe,1272,436,0,13,0,40,2,0,02:01.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,msedge.exe,5968,436,0,8,0,0,2,0,02:01.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,notepad.exe,7992,3828,0,2,0,49,2,0,03:18.0,-,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,audiodg.exe,5396,1568,0,4,0,32,0,0,07:05.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,Benign
0,1,TabTip.exe,3552,1044,0,0,0,0,2,0,07:08.0,07:08.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,Benign
0,1,svchost.exe,4820,624,0,4,0,33,0,0,13:15.0,-,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,Benign
0,1,chrome.exe,7764,6728,0,15,0,30,2,0,14:08.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,SkypeBackgroun,6100,768,0,4,0,0,2,0,14:41.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Benign
0,1,chrome.exe,2664,6728,0,14,0,30,2,0,16:30.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,chrome.exe,7624,6728,0,14,0,30,2,0,16:37.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,chrome.exe,3756,6728,0,15,0,0,2,0,16:56.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,chrome.exe,6584,6728,0,15,0,30,2,0,17:06.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,chrome.exe,4216,6728,0,14,0,30,2,0,17:50.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,chrome.exe,8084,6728,0,13,0,30,2,0,17:53.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,SearchProtocol,5164,4004,0,6,0,43,0,0,17:53.0,-,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,Benign
0,1,SearchFilterHo,3296,4004,0,3,0,25,0,0,17:54.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,smartscreen.ex,4940,768,0,12,0,108,2,0,17:59.0,-,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,Cusdaem.exe,3628,6728,0,12,0,5,2,1,18:12.0,-,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Malicious
0,1,zgzpkl.exe,3132,392,0,8,0,5,2,1,18:30.0,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,System,4,0,0,128,0,1,-,0,07:53.0,-,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,Benign
0,1,Registry,92,4,0,4,0,0,-,0,07:46.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,smss.exe,296,4,0,2,0,0,-,0,07:53.0,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,Benign
0,1,csrss.exe,408,396,0,10,0,20,0,0,07:55.0,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,Benign
0,1,wininit.exe,492,396,0,1,0,0,0,0,07:55.0,-,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,Benign
0,1,csrss.exe,508,484,0,12,0,20,1,0,07:55.0,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,Benign
0,1,services.exe,588,492,0,7,0,25,0,0,07:55.0,-,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,Benign
0,1,winlogon.exe,596,484,0,6,0,47,1,0,07:55.0,-,0,0,283,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,Benign
0,1,lsass.exe,640,492,0,10,0,93,0,0,07:55.0,-,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,Benign
0,1,svchost.exe,752,588,0,16,0,96,0,0,07:56.0,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,Benign
0,1,fontdrvhost.ex,776,492,0,5,0,0,0,0,07:56.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Benign
0,1,fontdrvhost.ex,784,596,0,5,0,7,1,0,07:56.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Benign
0,1,svchost.exe,884,588,0,9,0,22,0,0,07:56.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
0,1,dwm.exe,968,596,0,16,0,77,1,0,07:57.0,-,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Benign
0,1,svchost.exe,396,588,0,67,0,204,0,0,07:57.0,-,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,Benign
0,1,svchost.exe,660,588,0,13,0,2,0,0,07:57.0,-,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,Benign
0,1,svchost.exe,668,588,0,13,0,71,0,0,07:57.0,-,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,Benign
0,1,svchost.exe,900,588,0,19,0,99,0,0,07:57.0,-,0,0,266,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,Benign
0,1,svchost.exe,1140,588,0,2,0,52,0,0,07:57.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
0,1,svchost.exe,1184,588,0,22,0,108,0,0,07:57.0,-,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,Benign
0,1,svchost.exe,1336,588,0,20,0,83,0,0,07:58.0,-,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,Benign
0,1,MemCompression,1496,4,0,18,0,0,-,0,07:58.0,-,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,Benign
0,1,svchost.exe,1660,588,0,12,0,44,0,0,07:59.0,-,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,Benign
0,1,svchost.exe,1808,588,0,4,0,7,0,0,07:59.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
0,1,svchost.exe,1816,588,0,4,0,28,0,0,07:59.0,-,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,Benign
0,1,spoolsv.exe,1920,588,0,7,0,76,0,0,07:59.0,-,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,Benign
0,1,svchost.exe,1956,588,0,5,0,38,0,0,07:59.0,-,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,Benign
0,1,svchost.exe,2000,588,0,14,0,53,0,0,07:59.0,-,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
0,1,svchost.exe,316,588,0,6,0,16,0,0,08:00.0,-,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,Benign
0,1,CompatTelRunne,2340,396,0,3,0,4,0,0,08:02.0,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,Benign
0,1,svchost.exe,2352,588,0,14,0,35,0,0,08:02.0,-,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,Benign
0,1,MsMpEng.exe,2492,588,0,31,0,82,0,0,08:02.0,-,1,0,35,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,Benign
0,1,svchost.exe,3028,588,0,28,0,0,0,0,08:05.0,-,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,Benign
0,1,WmiPrvSE.exe,2368,752,0,13,0,50,0,0,08:08.0,-,0,0,34,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,Benign
0,1,conhost.exe,2480,2340,0,5,0,4,0,0,08:08.0,-,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,Benign
0,1,sihost.exe,1304,396,0,14,0,81,1,0,08:09.0,-,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,svchost.exe,132,588,0,11,0,2,1,0,08:09.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,taskhostw.exe,3216,396,0,11,0,50,1,0,08:09.0,-,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,NisSrv.exe,3304,588,0,7,0,0,0,0,08:09.0,-,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,Benign
0,1,userinit.exe,3620,596,0,0,0,0,1,0,08:11.0,08:50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,explorer.exe,3656,3620,0,80,0,270,1,0,08:11.0,-,0,0,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,smartscreen.ex,4064,752,0,13,0,108,1,0,08:15.0,-,1,0,42,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,svchost.exe,3456,588,0,6,0,7,1,0,08:18.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,StartMenuExper,4220,752,0,8,0,104,1,0,08:22.0,-,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Benign
0,1,RuntimeBroker.,4284,752,0,5,0,55,1,0,08:22.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,SearchIndexer.,4396,588,0,18,0,58,0,0,08:24.0,-,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,Benign
0,1,SearchApp.exe,4436,752,0,28,0,14,1,0,08:24.0,-,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Benign
0,1,RuntimeBroker.,4652,752,0,3,0,12,1,0,08:25.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,ctfmon.exe,4900,900,0,11,0,48,1,0,08:27.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,TabTip.exe,4920,900,0,8,0,15,1,0,08:27.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,TextInputHost.,4176,752,0,10,0,4,1,0,08:29.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Benign
0,1,chrome.exe,2084,3656,0,42,0,144,1,0,08:32.0,-,0,0,553,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,RuntimeBroker.,2188,752,0,4,0,48,1,0,08:33.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,chrome.exe,2208,2084,0,8,0,6,1,0,08:33.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,chrome.exe,2016,2084,0,14,0,2,1,0,08:35.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,chrome.exe,1748,2084,0,15,0,43,1,0,08:35.0,-,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,chrome.exe,5132,2084,0,9,0,2,1,0,08:35.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,SecurityHealth,5324,3656,0,7,0,3,1,0,08:38.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Benign
0,1,SecurityHealth,5488,588,0,15,0,0,0,0,08:42.0,-,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,Benign
0,1,OneDrive.exe,5532,3656,0,26,0,5,1,1,08:42.0,-,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,Malicious
0,1,chrome.exe,5736,2084,0,8,0,2,1,0,09:22.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,chrome.exe,1372,2084,0,16,0,30,1,0,09:25.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,chrome.exe,1832,2084,0,14,0,8,1,0,09:28.0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Benign
0,1,CompatTelRunne,2932,2340,0,21,0,101,0,0,09:43.0,-,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,Benign
0,1,svchost.exe,5568,588,0,9,0,6,0,0,10:04.0,-,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Benign
